Don't make promises that you can't or don't intend to keep.,eng,eng
Sentence,Actual language,Predicted language
Tom no le temía a la muerte.,spa,eng
Sentence,Actual language,Predicted language
Why are you watching this clip?,eng,eng
Sentence,Actual language,Predicted language
Tom doesn't understand this.,eng,spa
Sentence,Actual language,Predicted language
She always thought she could get out of it.,eng,spa
Sentence,Actual language,Predicted language
Daddy's working.,eng,spa
Sentence,Actual language,Predicted language
Such measures were not necessary.,eng,spa
Sentence,Actual language,Predicted language
Mi abuelo vino a América impulsado por la fiebre de oro.,spa,eng
Sentence,Actual language,Predicted language
La semana pasada murió mi amigo.,spa,spa
Sentence,Actual language,Predicted language
Yo no soy tu criado.,spa,spa
Sentence,Actual language,Predicted language
Ella le aconsejó que mantuviera sus promesas.,spa,spa
Sentence,Actual language,Predicted language
I know that Tom is a very quiet neighbor.,eng,eng
Sentence,Actual language,Predicted language
This sink is made of stainless steel.,eng,eng
Sentence,Actual language,Predicted language
Tom doesn't want anything bad to happen.,eng,eng
Sentence,Actual language,Predicted language
"When I got out of jail, the first thing I bought was an economy car.",eng,spa
Sentence,Actual language,Predicted language
¿Alguien está ahí?,spa,eng
Sentence,Actual language,Predicted language
"¿Te duele el pecho? ""No, para nada.""",spa,spa
Sentence,Actual language,Predicted language
Fumar es poco saludable.,spa,spa
Sentence,Actual language,Predicted language
"Me preguntó si tenía experiencia en esa área, y le dije que no.",spa,spa
Sentence,Actual language,Predicted language
I'm not used to doing this.,eng,spa
Sentence,Actual language,Predicted language
Tom has been spending a lot of time playing games.,eng,spa
Sentence,Actual language,Predicted language
No son capaces de ponerse de acuerdo en nada.,spa,spa
Sentence,Actual language,Predicted language
No conozco a todos los estudiantes.,spa,spa
Sentence,Actual language,Predicted language
¿Y esto no?,spa,eng
Sentence,Actual language,Predicted language
Tom isn't the one who taught me how to swim.,eng,spa
Sentence,Actual language,Predicted language
I've been trying to figure out how to do that.,eng,eng
Sentence,Actual language,Predicted language
Mary sorrowfully buried her mother.,eng,eng
Sentence,Actual language,Predicted language
Fui a la tienda de libros.,spa,spa
Sentence,Actual language,Predicted language
Todo salió al revés.,spa,spa
Sentence,Actual language,Predicted language
I wanted to make sure.,eng,spa
Sentence,Actual language,Predicted language
Ella iba bajando por las escaleras.,spa,spa
Sentence,Actual language,Predicted language
Tom may not think this is funny.,eng,spa
Sentence,Actual language,Predicted language
"En verano, es esencial beber mucha agua cuando sudamos.",spa,spa
Sentence,Actual language,Predicted language
He was a great president.,eng,eng
Sentence,Actual language,Predicted language
Do Tom and Mary still want to eat with us?,eng,spa
Sentence,Actual language,Predicted language
"He's young, naive and inexperienced.",eng,eng
Sentence,Actual language,Predicted language
Life in jail is tough.,eng,eng
Sentence,Actual language,Predicted language
Tom es el hombre de la casa.,spa,spa
Sentence,Actual language,Predicted language
I think that Tom is different.,eng,eng
Sentence,Actual language,Predicted language
I don't think that it would be wise to do that.,eng,eng
Sentence,Actual language,Predicted language
What did Tom mean by that?,eng,eng
Sentence,Actual language,Predicted language
De noche no hay mujer fea.,spa,spa
Sentence,Actual language,Predicted language
I was just devastated.,eng,eng
Sentence,Actual language,Predicted language
No tengo blanca.,spa,spa
Sentence,Actual language,Predicted language
El país es rico en recursos naturales.,spa,spa
Sentence,Actual language,Predicted language
Researchers Identify New Receptor Complex in Brain,eng,spa
Sentence,Actual language,Predicted language
I think that Tom would like you to do that for Mary.,eng,spa
Sentence,Actual language,Predicted language
No one saw Tom take it.,eng,spa
Sentence,Actual language,Predicted language
"Aunque exista vida en otras galaxias, es imposible para el hombre viajar a la velocidad de la luz para estudiarla.",spa,spa
Sentence,Actual language,Predicted language
Why would you want Tom to do that?,eng,eng
Sentence,Actual language,Predicted language
Ella quería casarse inmediatamente.,spa,eng
Sentence,Actual language,Predicted language
Quiero ver a mi padre.,spa,eng
Sentence,Actual language,Predicted language
No me molesta lo que hacís.,spa,spa
Sentence,Actual language,Predicted language
It's too soon to tell whether it's a boy or a girl.,eng,eng
Sentence,Actual language,Predicted language
Vi a un hombre que venía directo hacia mí.,spa,spa
Sentence,Actual language,Predicted language
Sami looked at me.,eng,spa
Sentence,Actual language,Predicted language
He often takes advantage of her ignorance.,eng,eng
Sentence,Actual language,Predicted language
Ellos no sabían que Mary estaba casada.,spa,spa
Sentence,Actual language,Predicted language
Mis zapatillas deportivas huelen asquerosas.,spa,spa
Sentence,Actual language,Predicted language
Are you going to tell them?,eng,eng
Sentence,Actual language,Predicted language
"Esta tarde, Mike ha llegado tarde a la reunión, lo cual sucede con frecuencia.",spa,spa
Sentence,Actual language,Predicted language
Han pasado dos meses desde que llegaste a Tokio.,spa,spa
Sentence,Actual language,Predicted language
Tom doesn't have a driver's license.,eng,spa
Sentence,Actual language,Predicted language
He did all he could do.,eng,spa
Sentence,Actual language,Predicted language
Ella tuvo lástima por él.,spa,spa
Sentence,Actual language,Predicted language
Visitaré a mi tío la semana que viene.,spa,spa
Sentence,Actual language,Predicted language
Small hills look flat from an airplane.,eng,spa
Sentence,Actual language,Predicted language
Tom said that he knew that something was wrong.,eng,eng
Sentence,Actual language,Predicted language
He took his place at the table.,eng,spa
Sentence,Actual language,Predicted language
Tom's curiosity got the better of him.,eng,spa
Sentence,Actual language,Predicted language
I like that colourful dress more.,eng,eng
Sentence,Actual language,Predicted language
What are you waiting for? Let's go.,eng,spa
Sentence,Actual language,Predicted language
Me encantaría bailar con vos.,spa,spa
Sentence,Actual language,Predicted language
¿Herí tus sentimientos?,spa,eng
Sentence,Actual language,Predicted language
Juan toma dos colectivos para llegar al trabajo.,spa,spa
Sentence,Actual language,Predicted language
Yo era inquieto.,spa,eng
Sentence,Actual language,Predicted language
I don't know where Boston is.,eng,spa
Sentence,Actual language,Predicted language
"Ama a tu vecino, pero no pases su cerca.",spa,spa
Sentence,Actual language,Predicted language
En su juventud se levantaba temprano.,spa,eng
Sentence,Actual language,Predicted language
"One summer evening he came galloping down the road and pulled up at the gate. She was at the doorway, and came down to meet him.",eng,spa
Sentence,Actual language,Predicted language
El joven es bastante adecuado para el puesto.,spa,eng
Sentence,Actual language,Predicted language
"Hace un año, estábamos aquí.",spa,spa
Sentence,Actual language,Predicted language
Es la primera vez que he derribado un árbol.,spa,eng
Sentence,Actual language,Predicted language
Tom fue capaz de llegar allí en menos de veinte minutos.,spa,spa
Sentence,Actual language,Predicted language
¿Todavía no has terminado de desayunar?,spa,eng
Sentence,Actual language,Predicted language
I never want to see you again.,eng,spa
Sentence,Actual language,Predicted language
Los empleados quieren formar un sindicato.,spa,spa
Sentence,Actual language,Predicted language
I thought that you said you couldn't afford a truck.,eng,spa
Sentence,Actual language,Predicted language
There were two cakes. I ate one and then I ate the other.,eng,eng
Sentence,Actual language,Predicted language
Algunas personas obtienen relajación de la lectura.,spa,spa
Sentence,Actual language,Predicted language
Él siempre presta atención al comportamiento de sus hijos.,spa,spa
Sentence,Actual language,Predicted language
"Yeah, you're right.",eng,eng
Sentence,Actual language,Predicted language
Dudo que Tom alguna vez regrese a casa.,spa,spa
Sentence,Actual language,Predicted language
Nosotros en realidad no podemos predecir nada.,spa,spa
Sentence,Actual language,Predicted language
This flower makes the room!,eng,eng
Sentence,Actual language,Predicted language
Tomorrow morning will be OK.,eng,spa
Sentence,Actual language,Predicted language
Mucha gente necesita nuestra ayuda.,spa,spa
Sentence,Actual language,Predicted language
No es de oquis ir a la universidad.,spa,spa
Sentence,Actual language,Predicted language
It would surprise me if Tom and Mary don't do that.,eng,eng
Sentence,Actual language,Predicted language
No me he olvidado de usted.,spa,eng
Sentence,Actual language,Predicted language
De cobardes está el mundo lleno.,spa,eng
Sentence,Actual language,Predicted language
Mary said she was having a good time in Boston.,eng,eng
Sentence,Actual language,Predicted language
She has no remorse.,eng,eng
Sentence,Actual language,Predicted language
They knew that they were overweight.,eng,eng
Sentence,Actual language,Predicted language
"Everyone is entitled to his own opinion, but not his own facts.",eng,spa
Sentence,Actual language,Predicted language
Tom lied about why he was fired.,eng,spa
Sentence,Actual language,Predicted language
"Por alguna de esas casualidades, ¿tiene una aspirina?",spa,spa
Sentence,Actual language,Predicted language
Tom called off his trip.,eng,eng
Sentence,Actual language,Predicted language
I wonder if Tom really could help us.,eng,spa
Sentence,Actual language,Predicted language
At what time do you exit from the office?,eng,spa
Sentence,Actual language,Predicted language
Mis padres lo saben.,spa,spa
Sentence,Actual language,Predicted language
La esposa de Tom es canadiense.,spa,spa
Sentence,Actual language,Predicted language
I promise that I won't hit anyone.,eng,eng
Sentence,Actual language,Predicted language
¿Por qué sueles sacarte cera de las orejas?,spa,spa
